Display Name,Species ID,HP,Attack,Defense,Speed,Sp. Attack,Sp. Defense,Total Stats,Type 1,Type 2,Growth Rate,Evolution Species,Evolution Method,Evolution Level
Deoxys_defense,DEOXYS_DEFENSE,50,70,160,90,70,160,600,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Deoxys_speed,DEOXYS_SPEED,50,95,90,180,95,90,600,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Turtwig,TURTWIG,55,68,64,31,45,55,318,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Grotle,GROTLE,75,89,85,36,55,65,405,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Torterra,TORTERRA,95,109,105,56,75,85,525,TYPE_GRASS,TYPE_GROUND,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Chimchar,CHIMCHAR,44,58,44,61,58,44,309,TYPE_FIRE,TYPE_FIRE,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Monferno,MONFERNO,64,78,52,81,78,52,405,TYPE_FIRE,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Infernape,INFERNAPE,76,104,71,108,104,71,534,TYPE_FIRE,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Piplup,PIPLUP,53,51,53,40,61,56,314,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Prinplup,PRINPLUP,64,66,68,50,81,76,405,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Empoleon,EMPOLEON,84,86,88,60,111,101,530,TYPE_WATER,TYPE_STEEL,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Starly,STARLY,40,55,30,60,30,30,245,TYPE_NORMAL,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Staravia,STARAVIA,55,75,50,80,40,40,340,TYPE_NORMAL,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Staraptor,STARAPTOR,85,120,70,100,50,0,425,TYPE_NORMAL,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Bidoof,BIDOOF,59,45,40,31,35,40,250,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Bibarel,BIBAREL,79,85,60,71,55,60,410,TYPE_NORMAL,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0
Kricketot,KRICKETOT,37,25,41,25,25,41,194,TYPE_BUG,TYPE_BUG,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Kricketune,KRICKETUNE,77,85,51,65,55,51,384,TYPE_BUG,TYPE_BUG,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Shinx,SHINX,45,65,34,45,40,34,263,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Luxio,LUXIO,60,85,49,60,60,49,363,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Luxray,LUXRAY,80,120,79,70,95,79,523,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Cranidos,CRANIDOS,67,125,40,58,30,30,350,TYPE_ROCK,TYPE_ROCK,GROWTH_ERRATIC,NONE,NONE,0
Rampardos,RAMPARDOS,97,165,60,58,65,50,495,TYPE_ROCK,TYPE_ROCK,GROWTH_ERRATIC,NONE,NONE,0
Shieldon,SHIELDON,30,42,118,30,42,88,350,TYPE_ROCK,TYPE_STEEL,GROWTH_ERRATIC,NONE,NONE,0
Bastiodon,BASTIODON,60,52,168,30,47,138,495,TYPE_ROCK,TYPE_STEEL,GROWTH_ERRATIC,NONE,NONE,0
Burmy_plant,BURMY_PLANT,40,29,45,36,29,45,224,TYPE_BUG,TYPE_BUG,GROWTH_MEDIUM_FAST,NONE,NONE,0
Burmy_sandy,BURMY_SANDY,40,29,45,36,29,45,224,TYPE_BUG,TYPE_BUG,GROWTH_MEDIUM_FAST,NONE,NONE,0
Burmy_trash,BURMY_TRASH,40,29,45,36,29,45,224,TYPE_BUG,TYPE_BUG,GROWTH_MEDIUM_FAST,NONE,NONE,0
Wormadam_plant,WORMADAM_PLANT,60,59,85,36,79,105,424,TYPE_BUG,TYPE_GRASS,GROWTH_MEDIUM_FAST,NONE,NONE,0
Wormadam_sandy,WORMADAM_SANDY,60,79,105,36,59,85,424,TYPE_BUG,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0
Wormadam_trash,WORMADAM_TRASH,60,69,95,36,69,95,424,TYPE_BUG,TYPE_STEEL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Combee,COMBEE,30,30,42,70,30,42,244,TYPE_BUG,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Vespiquen,VESPIQUEN,70,80,102,40,80,102,474,TYPE_BUG,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Pachirisu,PACHIRISU,60,45,70,95,45,90,405,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_MEDIUM_FAST,NONE,NONE,0
Buizel,BUIZEL,55,65,35,85,60,30,330,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0
Floatzel,FLOATZEL,85,105,55,115,85,50,495,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0
Cherubi,CHERUBI,45,35,45,35,62,53,275,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_FAST,NONE,NONE,0
Cherrim_overcast,CHERRIM_OVERCAST,70,60,70,85,87,78,450,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_FAST,NONE,NONE,0
Cherrim_sunshine,CHERRIM_SUNSHINE,70,60,70,85,87,78,450,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_FAST,NONE,NONE,0
Shellos_west,SHELLOS_WEST,76,48,48,34,57,62,325,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0
Shellos_east,SHELLOS_EAST,76,48,48,34,57,62,325,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0
Gastrodon_west,GASTRODON_WEST,111,83,68,39,92,82,475,TYPE_WATER,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0
Gastrodon_east,GASTRODON_EAST,111,83,68,39,92,82,475,TYPE_WATER,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0
Drifloon,DRIFLOON,90,50,34,70,60,44,348,TYPE_GHOST,TYPE_FLYING,GROWTH_FLUCTUATING,NONE,NONE,0
Drifblim,DRIFBLIM,150,80,44,80,90,54,498,TYPE_GHOST,TYPE_FLYING,GROWTH_FLUCTUATING,NONE,NONE,0
Buneary,BUNEARY,55,66,44,85,44,56,350,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Lopunny,LOPUNNY,65,76,84,105,54,96,480,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0
Lopunny_mega,LOPUNNY_MEGA,65,136,94,135,54,96,580,TYPE_NORMAL,TYPE_FIGHTING,GROWTH_MEDIUM_FAST,NONE,NONE,0
Glameow,GLAMEOW,49,55,42,85,42,37,310,TYPE_NORMAL,TYPE_NORMAL,GROWTH_FAST,NONE,NONE,0
Purugly,PURUGLY,71,82,64,112,64,59,452,TYPE_NORMAL,TYPE_NORMAL,GROWTH_FAST,NONE,NONE,0
Stunky,STUNKY,63,63,47,74,41,41,329,TYPE_POISON,TYPE_DARK,GROWTH_MEDIUM_FAST,NONE,NONE,0
Skuntank,SKUNTANK,103,93,67,84,71,61,479,TYPE_POISON,TYPE_DARK,GROWTH_MEDIUM_FAST,NONE,NONE,0
Bronzor,BRONZOR,57,24,86,23,24,86,300,TYPE_STEEL,TYPE_PSYCHIC,GROWTH_MEDIUM_FAST,NONE,NONE,0
Bronzong,BRONZONG,67,89,116,33,79,116,500,TYPE_STEEL,TYPE_PSYCHIC,GROWTH_MEDIUM_FAST,NONE,NONE,0
Chatot,CHATOT,76,65,45,91,92,42,411,TYPE_NORMAL,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Spiritomb,SPIRITOMB,50,92,108,35,92,108,485,TYPE_GHOST,TYPE_DARK,GROWTH_MEDIUM_FAST,NONE,NONE,0
Gible,GIBLE,58,70,45,42,40,45,300,TYPE_DRAGON,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0
Gabite,GABITE,68,90,65,82,50,55,410,TYPE_DRAGON,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0
Garchomp,GARCHOMP,108,130,95,102,80,85,600,TYPE_DRAGON,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0
Garchomp_mega,GARCHOMP_MEGA,108,170,115,92,120,95,700,TYPE_DRAGON,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0
Riolu,RIOLU,40,70,40,60,35,40,285,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Lucario,LUCARIO,70,110,70,90,115,70,525,TYPE_FIGHTING,TYPE_STEEL,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Lucario_mega,LUCARIO_MEGA,70,145,88,112,140,70,625,TYPE_FIGHTING,TYPE_STEEL,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Hippopotas,HIPPOPOTAS,68,72,78,32,38,42,330,TYPE_GROUND,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0
Hippowdon,HIPPOWDON,108,112,118,47,68,72,525,TYPE_GROUND,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0
Skorupi,SKORUPI,40,50,90,65,30,55,330,TYPE_POISON,TYPE_BUG,GROWTH_SLOW,NONE,NONE,0
Drapion,DRAPION,70,90,110,95,60,75,500,TYPE_POISON,TYPE_DARK,GROWTH_SLOW,NONE,NONE,0
Croagunk,CROAGUNK,48,61,40,50,61,40,300,TYPE_POISON,TYPE_FIGHTING,GROWTH_MEDIUM_FAST,NONE,NONE,0
Toxicroak,TOXICROAK,83,106,65,85,86,65,490,TYPE_POISON,TYPE_FIGHTING,GROWTH_MEDIUM_FAST,NONE,NONE,0
Carnivine,CARNIVINE,74,100,72,46,90,72,454,TYPE_GRASS,TYPE_GRASS,GROWTH_SLOW,NONE,NONE,0
Finneon,FINNEON,49,49,56,66,49,61,330,TYPE_WATER,TYPE_WATER,GROWTH_ERRATIC,NONE,NONE,0
Lumineon,LUMINEON,69,69,76,91,69,86,460,TYPE_WATER,TYPE_WATER,GROWTH_ERRATIC,NONE,NONE,0
Snover,SNOVER,60,62,50,40,62,60,334,TYPE_GRASS,TYPE_ICE,GROWTH_SLOW,NONE,NONE,0
Abomasnow,ABOMASNOW,90,92,75,60,92,85,494,TYPE_GRASS,TYPE_ICE,GROWTH_SLOW,NONE,NONE,0
Abomasnow_mega,ABOMASNOW_MEGA,90,132,105,30,132,105,594,TYPE_GRASS,TYPE_ICE,GROWTH_SLOW,NONE,NONE,0
Rotom,ROTOM,50,50,77,91,95,77,440,TYPE_ELECTRIC,TYPE_GHOST,GROWTH_MEDIUM_FAST,NONE,NONE,0
Rotom_heat,ROTOM_HEAT,50,65,107,86,105,107,520,TYPE_ELECTRIC,TYPE_FIRE,GROWTH_MEDIUM_FAST,NONE,NONE,0
Rotom_wash,ROTOM_WASH,50,65,107,86,105,107,520,TYPE_ELECTRIC,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0
Rotom_frost,ROTOM_FROST,50,65,107,86,105,107,520,TYPE_ELECTRIC,TYPE_ICE,GROWTH_MEDIUM_FAST,NONE,NONE,0
Rotom_fan,ROTOM_FAN,50,65,107,86,105,107,520,TYPE_ELECTRIC,TYPE_FLYING,GROWTH_MEDIUM_FAST,NONE,NONE,0
Rotom_mow,ROTOM_MOW,50,65,107,86,105,107,520,TYPE_ELECTRIC,TYPE_GRASS,GROWTH_MEDIUM_FAST,NONE,NONE,0
Uxie,UXIE,75,75,130,95,75,130,580,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Mesprit,MESPRIT,80,105,105,80,105,105,580,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Azelf,AZELF,75,125,70,115,125,70,580,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Dialga,DIALGA,100,120,120,90,150,100,680,TYPE_STEEL,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0
Dialga_origin,DIALGA_ORIGIN,100,100,120,90,150,120,680,TYPE_STEEL,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0
Palkia,PALKIA,90,120,100,100,150,120,680,TYPE_WATER,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0
Palkia_origin,PALKIA_ORIGIN,90,100,100,120,150,120,680,TYPE_WATER,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0
Heatran,HEATRAN,91,90,106,77,130,106,600,TYPE_FIRE,TYPE_STEEL,GROWTH_SLOW,NONE,NONE,0
Regigigas,REGIGIGAS,110,160,110,100,80,110,670,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,NONE,NONE,0
Giratina_altered,GIRATINA_ALTERED,150,100,120,90,100,120,680,TYPE_GHOST,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0
Giratina_origin,GIRATINA_ORIGIN,150,120,100,90,120,100,680,TYPE_GHOST,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0
Cresselia,CRESSELIA,120,70,0,85,75,0,350,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0
Phione,PHIONE,80,80,80,80,80,80,480,TYPE_WATER,TYPE_WATER,GROWTH_SLOW,NONE,NONE,0
Manaphy,MANAPHY,100,100,100,100,100,100,600,TYPE_WATER,TYPE_WATER,GROWTH_SLOW,NONE,NONE,0
Darkrai,DARKRAI,70,90,90,125,135,90,600,TYPE_DARK,TYPE_DARK,GROWTH_SLOW,NONE,NONE,0
Shaymin_land,SHAYMIN_LAND,100,100,100,100,100,100,600,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0
Shaymin_sky,SHAYMIN_SKY,100,103,75,127,120,75,600,TYPE_GRASS,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0
