map,species,min_level,max_level,encounter_type,encounter_rate,Run Order
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM6,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM7,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM8,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM9,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM10,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM11,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM12,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM13,SPECIES_GENGAR,53,53,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_HAUNTER,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_MISDREAVUS,44,44,land_mons,20,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_CHIMECHO,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_MAROWAK,46,46,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_STANTLER,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_CLAYDOL,47,47,land_mons,10,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_BANETTE,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_DUSCLOPS,48,48,land_mons,5,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_DRIFBLIM,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_MURKROW,50,50,land_mons,4,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_GENGAR,52,52,land_mons,1,
MAP_FIVE_ISLAND_LOST_CAVE_ROOM14,SPECIES_GENGAR,53,53,land_mons,1,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_STARLY,32,32,land_mons,20,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_PONYTA,34,34,land_mons,20,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_FEAROW,36,36,land_mons,10,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_RAPIDASH,37,37,land_mons,10,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_STARAVIA,37,37,land_mons,10,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_PERSIAN,37,37,land_mons,10,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_SPINDA,39,39,land_mons,5,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_GRUMPIG,39,39,land_mons,5,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_LINOONE,39,39,land_mons,4,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_AIPOM,39,39,land_mons,4,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_RAPIDASH,40,40,land_mons,1,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_PERSIAN,40,40,land_mons,1,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_TENTACOOL,5,20,water_mons,60,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_QWILFISH,20,35,water_mons,30,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_OCTILLERY,35,40,water_mons,5,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_BUIZEL,35,40,water_mons,4,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_TENTACRUEL,35,40,water_mons,1,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_GEODUDE,5,20,rock_smash_mons,60,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_ARON,10,20,rock_smash_mons,30,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_ONIX,15,30,rock_smash_mons,5,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_GRAVELER,25,40,rock_smash_mons,4,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_LAIRON,30,40,rock_smash_mons,1,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_MAGIKARP,5,5,fishing_mons_old_rod,70,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_FEEBAS,5,5,fishing_mons_old_rod,30,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_HORSEA,5,15,fishing_mons_good_rod,60,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_REMORAID,5,15,fishing_mons_good_rod,20,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_MARILL,5,15,fishing_mons_good_rod,20,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_KRABBY,15,25,fishing_mons_super_rod,40,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_CORPHISH,15,25,fishing_mons_super_rod,40,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_GYARADOS,15,25,fishing_mons_super_rod,15,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_SEADRA,25,35,fishing_mons_super_rod,4,
MAP_ONE_ISLAND_KINDLE_ROAD,SPECIES_GOLDUCK,25,35,fishing_mons_super_rod,1,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_PIDGEOTTO,32,32,land_mons,20,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_TANGELA,38,38,land_mons,20,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_SKARMORY,38,38,land_mons,10,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_BRELOOM,35,35,land_mons,10,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_ABSOL,36,36,land_mons,10,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_WEEPINBELL,38,38,land_mons,10,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_NUZLEAF,38,38,land_mons,5,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_CARNIVINE,31,31,land_mons,5,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_FEAROW,40,40,land_mons,5,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_PERSIAN,37,37,land_mons,4,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_PERSIAN,40,40,land_mons,1,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_TENTACOOL,5,20,water_mons,60,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_STARYU,20,35,water_mons,30,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_CRAWDAUNT,35,40,water_mons,5,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_TENTACRUEL,35,40,water_mons,4,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_MANTINE,35,40,water_mons,1,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_MAGIKARP,5,5,fishing_mons_old_rod,70,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_FEEBAS,5,5,fishing_mons_old_rod,30,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_HORSEA,5,15,fishing_mons_good_rod,60,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_REMORAID,5,15,fishing_mons_good_rod,20,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_SEADRA,5,15,fishing_mons_good_rod,20,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_CLAMPERL,15,25,fishing_mons_super_rod,40,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_KRABBY,15,25,fishing_mons_super_rod,40,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_GYARADOS,15,25,fishing_mons_super_rod,15,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_KINGLER,25,35,fishing_mons_super_rod,4,
MAP_ONE_ISLAND_TREASURE_BEACH,SPECIES_RELICANTH,25,35,fishing_mons_super_rod,1,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_WINGULL,33,33,land_mons,20,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_TROPIUS,34,34,land_mons,20,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_HOOTHOOT,35,35,land_mons,10,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_GLOOM,36,36,land_mons,10,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_FEAROW,37,37,land_mons,10,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_PELIPPER,38,38,land_mons,10,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_SKIPLOOM,39,39,land_mons,5,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_GOLBAT,40,40,land_mons,5,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_NOCTOWL,41,41,land_mons,4,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_JUMPLUFF,42,42,land_mons,4,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_SWELLOW,43,43,land_mons,1,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_SHIFTRY,43,43,land_mons,1,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_MARILL,33,35,water_mons,60,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_LOMBRE,36,38,water_mons,30,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_WINGULL,39,41,water_mons,5,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_PELIPPER,42,43,water_mons,4,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_GYARADOS,42,43,water_mons,1,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_MAGIKARP,33,33,fishing_mons_old_rod,70,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_GOLDEEN,34,34,fishing_mons_old_rod,30,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_POLIWAG,35,35,fishing_mons_good_rod,60,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_BARBOACH,36,36,fishing_mons_good_rod,20,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_FEEBAS,37,37,fishing_mons_good_rod,20,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_CARVANHA,38,38,fishing_mons_super_rod,40,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_CORPHISH,39,39,fishing_mons_super_rod,40,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_LOTAD,40,40,fishing_mons_super_rod,15,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_WOOPER,41,41,fishing_mons_super_rod,4,
MAP_TWO_ISLAND_CAPE_BRINK,SPECIES_CRAWDAUNT,42,42,fishing_mons_super_rod,1,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_PIDGEOTTO,35,35,land_mons,20,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_FEAROW,36,36,land_mons,20,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_BUTTERFREE,37,37,land_mons,10,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_BEEDRILL,38,38,land_mons,10,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_FARFETCHD,39,39,land_mons,10,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_DODRIO,40,40,land_mons,10,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_PARASECT,41,41,land_mons,5,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_VENOMOTH,42,42,land_mons,5,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_PINSIR,43,43,land_mons,4,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_SCYTHER,44,44,land_mons,4,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_TAUROS,45,45,land_mons,1,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_PSYDUCK,35,35,water_mons,60,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_GOLDUCK,36,36,water_mons,30,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_POLIWAG,37,37,water_mons,5,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_POLIWHIRL,38,38,water_mons,4,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_SLOWPOKE,39,39,water_mons,1,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_MAGIKARP,35,35,fishing_mons_old_rod,70,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_GOLDEEN,36,36,fishing_mons_old_rod,30,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_POLIWAG,37,37,fishing_mons_good_rod,60,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_HORSEA,38,38,fishing_mons_good_rod,20,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_KRABBY,39,39,fishing_mons_good_rod,20,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_GYARADOS,40,40,fishing_mons_super_rod,40,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_SEAKING,41,41,fishing_mons_super_rod,40,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_SEADRA,42,42,fishing_mons_super_rod,15,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_SLOWBRO,43,43,fishing_mons_super_rod,4,
MAP_THREE_ISLAND_BOND_BRIDGE,SPECIES_KINGLER,44,44,fishing_mons_super_rod,1,
MAP_THREE_ISLAND_PORT,SPECIES_DUNSPARCE,15,15,land_mons,40,
MAP_THREE_ISLAND_PORT,SPECIES_DUNSPARCE,10,10,land_mons,20,
MAP_THREE_ISLAND_PORT,SPECIES_DUNSPARCE,20,20,land_mons,20,
MAP_THREE_ISLAND_PORT,SPECIES_DUNSPARCE,25,25,land_mons,9,
MAP_THREE_ISLAND_PORT,SPECIES_DUNSPARCE,30,30,land_mons,9,
MAP_THREE_ISLAND_PORT,SPECIES_DUNSPARCE,5,5,land_mons,1,
MAP_THREE_ISLAND_PORT,SPECIES_DUNSPARCE,35,35,land_mons,1,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_TENTACOOL,5,35,water_mons,60,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_MANTYKE,5,15,water_mons,30,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_TENTACOOL,35,40,water_mons,5,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_TENTACRUEL,35,40,water_mons,4,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_FINNEON,35,40,water_mons,1,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_MAGIKARP,5,5,fishing_mons_old_rod,100,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_REMORAID,5,15,fishing_mons_good_rod,80,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_MAGIKARP,5,15,fishing_mons_good_rod,20,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_REMORAID,15,25,fishing_mons_super_rod,40,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_QWILFISH,15,25,fishing_mons_super_rod,40,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_GYARADOS,15,25,fishing_mons_super_rod,15,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_LUMINEON,25,35,fishing_mons_super_rod,4,
MAP_FIVE_ISLAND_RESORT_GORGEOUS,SPECIES_GOLDEEN,25,35,fishing_mons_super_rod,1,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_WINGULL,5,20,water_mons,60,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_SHELLDER,5,15,water_mons,30,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_PELIPPER,35,40,water_mons,5,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_LANTURN,35,40,water_mons,4,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_MANTINE,35,40,water_mons,1,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_BARBOACH,5,5,fishing_mons_old_rod,70,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_GOLDEEN,5,5,fishing_mons_old_rod,30,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_CORPHISH,5,15,fishing_mons_good_rod,80,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_BARBOACH,5,15,fishing_mons_good_rod,20,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_CRAWDAUNT,15,25,fishing_mons_super_rod,40,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_CARVANHA,15,25,fishing_mons_super_rod,40,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_GYARADOS,15,25,fishing_mons_super_rod,15,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_WHISCASH,25,35,fishing_mons_super_rod,4,
MAP_FIVE_ISLAND_WATER_LABYRINTH,SPECIES_LUMINEON,25,35,fishing_mons_super_rod,1,
MAP_FIVE_ISLAND_MEADOW,SPECIES_BUIZEL,44,44,land_mons,20,
MAP_FIVE_ISLAND_MEADOW,SPECIES_BUDEW,10,10,land_mons,30,
MAP_FIVE_ISLAND_MEADOW,SPECIES_FLOATZEL,48,48,land_mons,10,
MAP_FIVE_ISLAND_MEADOW,SPECIES_BELLSPROUT,15,15,land_mons,15,
MAP_FIVE_ISLAND_MEADOW,SPECIES_ROSELIA,41,41,land_mons,10,
MAP_FIVE_ISLAND_MEADOW,SPECIES_GLOOM,41,41,land_mons,5,
MAP_FIVE_ISLAND_MEADOW,SPECIES_FLOATZEL,50,50,land_mons,5,
MAP_FIVE_ISLAND_MEADOW,SPECIES_GLOOM,47,47,land_mons,4,
MAP_FIVE_ISLAND_MEADOW,SPECIES_GLOOM,50,50,land_mons,1,
MAP_FIVE_ISLAND_MEADOW,SPECIES_WINGULL,5,35,water_mons,60,
MAP_FIVE_ISLAND_MEADOW,SPECIES_SHELLDER,5,15,water_mons,30,
MAP_FIVE_ISLAND_MEADOW,SPECIES_PELIPPER,35,40,water_mons,5,
MAP_FIVE_ISLAND_MEADOW,SPECIES_LANTURN,35,40,water_mons,4,
MAP_FIVE_ISLAND_MEADOW,SPECIES_MANTINE,35,40,water_mons,1,
MAP_FIVE_ISLAND_MEADOW,SPECIES_BARBOACH,5,5,fishing_mons_old_rod,70,
MAP_FIVE_ISLAND_MEADOW,SPECIES_GOLDEEN,5,5,fishing_mons_old_rod,30,
