Display Name,Species ID,HP,Attack,Defense,Speed,Sp. Attack,Sp. Defense,Total Stats,Type 1,Type 2,Growth Rate,Evolution Species,Evolution Method,Evolution Level,
Qwilfish,QWILFISH_HISUI,65,95,0,85,55,55,355,TYPE_DARK,TYPE_POISON,GROWTH_MEDIUM_FAST,OVERQWIL,EVO_MOVE,MOVE_BARB_BARRAGE,+10 def
Sneasel,SNEASEL,55,95,55,115,35,75,430,TYPE_DARK,TYPE_ICE,GROWTH_MEDIUM_SLOW,WEAVILE,EVO_ITEM_HOLD,ITEM_RAZOR_CLAW,
Sneasel,SNEASEL,55,95,55,115,35,75,430,TYPE_DARK,TYPE_ICE,GROWTH_MEDIUM_SLOW,WEAVILE,EVO_ITEM,ITEM_RAZOR_CLAW,
Sneasel,SNEASEL_HISUI,55,95,55,115,35,75,430,TYPE_FIGHTING,TYPE_POISON,GROWTH_MEDIUM_SLOW,SNEASLER,EVO_ITEM_HOLD,ITEM_RAZOR_CLAW,
Sneasel,SNEASEL_HISUI,55,95,55,115,35,75,430,TYPE_FIGHTING,TYPE_POISON,GROWTH_MEDIUM_SLOW,SNEASLER,EVO_ITEM,ITEM_RAZOR_CLAW,
Cursola,CURSOLA,60,95,50,30,145,130,510,TYPE_GHOST,TYPE_GHOST,GROWTH_FAST,NONE,NONE,0,
Stantler,STANTLER,73,95,62,85,85,65,465,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,WYRDEER,EVO_USE_MOVE_TWENTY_TIMES,MOVE_PSYSHIELD_BASH,"+2HP, +3def, +5 spatk, +5 spdef"
Solrock,SOLROCK,70,95,85,70,55,65,440,TYPE_ROCK,TYPE_PSYCHIC,GROWTH_FAST,NONE,NONE,0,+20 to HP
Anorith,ANORITH,45,95,50,75,40,50,355,TYPE_ROCK,TYPE_BUG,GROWTH_ERRATIC,ARMALDO,EVO_LEVEL,40,
Shelgon,SHELGON,65,95,100,50,60,50,420,TYPE_DRAGON,TYPE_DRAGON,GROWTH_SLOW,SALAMENCE,EVO_LEVEL,50,
Deoxys,DEOXYS_SPEED,50,95,90,180,95,90,600,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0,
Dugtrio,DUGTRIO,35,100,50,120,50,70,425,TYPE_GROUND,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0,"+20 atk, +5spdef"
Dugtrio,DUGTRIO_ALOLA,35,100,60,110,50,70,425,TYPE_GROUND,TYPE_STEEL,GROWTH_MEDIUM_FAST,NONE,NONE,0,"+20 atk, +5spdef"
Sandslash,SANDSLASH,75,100,110,65,45,55,450,TYPE_GROUND,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Sandslash,SANDSLASH_ALOLA,75,100,120,65,25,65,450,TYPE_ICE,TYPE_STEEL,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Machoke,MACHOKE,80,100,70,45,50,60,405,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,MACHAMP,EVO_LEVEL,38,
Machoke,MACHOKE,80,100,70,45,50,60,405,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,MACHAMP,EVO_ITEM,ITEM_LINKING_CORD,
Rapidash,RAPIDASH,65,100,70,105,80,80,500,TYPE_FIRE,TYPE_FIRE,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Rapidash,RAPIDASH_GALAR,65,100,70,105,80,80,500,TYPE_PSYCHIC,TYPE_FAIRY,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Slowbro,SLOWBRO_GALAR,95,100,95,30,100,70,490,TYPE_POISON,TYPE_PSYCHIC,GROWTH_MEDIUM_FAST,NONE,NONE,0,"+5HP, +5Atk, +5 def, +5 spatk"
Tangrowth,TANGROWTH,100,100,125,50,110,50,535,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Tauros,TAUROS,75,100,95,110,40,70,490,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,NONE,NONE,0,
Moltres,MOLTRES,90,100,90,90,125,85,580,TYPE_FIRE,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0,
Mew,MEW,100,100,100,100,100,100,600,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Sudowoodo,SUDOWOODO,70,100,115,30,30,65,410,TYPE_ROCK,TYPE_ROCK,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Ambipom,AMBIPOM,75,100,66,115,60,66,482,TYPE_NORMAL,TYPE_NORMAL,GROWTH_FAST,NONE,NONE,0,
Dudunsparce,DUDUNSPARCE_TWO_SEGMENT,125,100,80,55,85,75,520,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Dudunsparce,DUDUNSPARCE_THREE_SEGMENT,125,100,80,55,85,75,520,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Piloswine,PILOSWINE,100,100,80,50,60,60,450,TYPE_ICE,TYPE_GROUND,GROWTH_SLOW,MAMOSWINE,EVO_MOVE,MOVE_ANCIENT_POWER,
Celebi,CELEBI,100,100,100,100,100,100,600,TYPE_PSYCHIC,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Shiftry,SHIFTRY,90,100,60,80,90,60,480,TYPE_GRASS,TYPE_DARK,GROWTH_MEDIUM_SLOW,NONE,NONE,0,"+10 atk, spatk"
Shedinja,SHEDINJA,1,100,45,85,75,30,336,TYPE_BUG,TYPE_GHOST,GROWTH_ERRATIC,NONE,NONE,0,"+20 spatk, +5 atk"
Camerupt,CAMERUPT,70,100,70,40,105,75,460,TYPE_FIRE,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0,+25 spdef
Trapinch,TRAPINCH,50,100,45,15,45,45,300,TYPE_GROUND,TYPE_GROUND,GROWTH_MEDIUM_SLOW,VIBRAVA,EVO_LEVEL,35,
Flygon,FLYGON,80,100,80,100,80,80,520,TYPE_GROUND,TYPE_DRAGON,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Seviper,SEVIPER,73,100,60,65,100,60,458,TYPE_POISON,TYPE_POISON,GROWTH_FLUCTUATING,NONE,NONE,0,
Dusknoir,DUSKNOIR,45,100,135,45,65,135,525,TYPE_GHOST,TYPE_GHOST,GROWTH_FAST,NONE,NONE,0,
Regirock,REGIROCK,80,100,200,50,50,100,580,TYPE_ROCK,TYPE_ROCK,GROWTH_SLOW,NONE,NONE,0,
Kyogre,KYOGRE,100,100,90,90,150,140,670,TYPE_WATER,TYPE_WATER,GROWTH_SLOW,NONE,NONE,0,
Jirachi,JIRACHI,100,100,100,100,100,100,600,TYPE_STEEL,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0,
Carnivine,CARNIVINE,74,100,72,46,90,72,454,TYPE_GRASS,TYPE_GRASS,GROWTH_SLOW,NONE,NONE,0,
Dialga,DIALGA_ORIGIN,100,100,120,90,150,120,680,TYPE_STEEL,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0,
Palkia,PALKIA_ORIGIN,90,100,100,120,150,120,680,TYPE_WATER,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0,
Giratina,GIRATINA_ALTERED,150,100,120,90,100,120,680,TYPE_GHOST,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0,
Manaphy,MANAPHY,100,100,100,100,100,100,600,TYPE_WATER,TYPE_WATER,GROWTH_SLOW,NONE,NONE,0,
Shaymin,SHAYMIN_LAND,100,100,100,100,100,100,600,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Shaymin,SHAYMIN_SKY,100,103,75,127,120,75,600,TYPE_GRASS,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Huntail,HUNTAIL,55,104,105,52,94,75,485,TYPE_WATER,TYPE_WATER,GROWTH_ERRATIC,NONE,NONE,0,"+2atk, +3speed, +1spatk, +20HP"
Infernape,INFERNAPE,76,104,71,108,104,71,534,TYPE_FIRE,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Primeape,PRIMEAPE,65,105,60,95,60,70,455,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_MEDIUM_FAST,ANNIHILAPE,EVO_USE_MOVE_TWENTY_TIMES,MOVE_RAGE_FIST,
Victreebel,VICTREEBEL,80,105,65,70,100,60,480,TYPE_GRASS,TYPE_POISON,GROWTH_MEDIUM_SLOW,NONE,NONE,0,"+10atk, +10spatk, +5 deg + 5 spdef"
Muk,MUK,105,105,75,50,65,100,500,TYPE_POISON,TYPE_POISON,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Muk,MUK_ALOLA,105,105,75,50,65,100,500,TYPE_POISON,TYPE_DARK,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Krabby,KRABBY,30,105,90,50,25,25,325,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_FAST,KINGLER,EVO_LEVEL,28,
Exeggutor,EXEGGUTOR_ALOLA,95,105,85,45,125,65,520,TYPE_GRASS,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0,
Hitmonchan,HITMONCHAN,50,105,79,76,35,110,455,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Aerodactyl,AERODACTYL,80,105,65,130,60,75,515,TYPE_ROCK,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0,
Feraligatr,FERALIGATR,85,105,100,78,79,83,530,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Octillery,OCTILLERY,75,105,75,45,105,75,480,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0,+10 speed
Wyrdeer,WYRDEER,103,105,72,65,105,75,525,TYPE_NORMAL,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0,
Floatzel,FLOATZEL,85,105,55,115,85,50,495,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Mesprit,MESPRIT,80,105,105,80,105,105,580,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0,
Toxicroak,TOXICROAK,83,106,65,85,86,65,490,TYPE_POISON,TYPE_FIGHTING,GROWTH_MEDIUM_FAST,NONE,NONE,0,"+5 def, +5 spdef"
Torterra,TORTERRA,95,109,105,56,75,85,525,TYPE_GRASS,TYPE_GROUND,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Golem,GOLEM,80,110,130,45,55,65,485,TYPE_ROCK,TYPE_GROUND,GROWTH_MEDIUM_SLOW,NONE,NONE,0,"+20 HP, +5 spdef"
Golem,GOLEM_ALOLA,80,110,130,45,55,65,485,TYPE_ROCK,TYPE_ELECTRIC,GROWTH_MEDIUM_SLOW,NONE,NONE,0,"+20 HP, +5 spdef"
Perrserker,PERRSERKER,70,110,100,50,50,60,440,TYPE_STEEL,TYPE_STEEL,GROWTH_MEDIUM_FAST,NONE,NONE,0,+10 spdef
Arcanine,ARCANINE,90,110,80,95,100,80,555,TYPE_FIRE,TYPE_FIRE,GROWTH_SLOW,NONE,NONE,0,
Dodrio,DODRIO,60,110,70,100,60,60,460,TYPE_NORMAL,TYPE_FLYING,GROWTH_MEDIUM_FAST,NONE,NONE,0,+10 speed
Scyther,SCYTHER,70,110,80,105,55,80,500,TYPE_BUG,TYPE_FLYING,GROWTH_MEDIUM_FAST,KLEAVOR,EVO_ITEM,ITEM_BLACK_AUGURITE,
Scyther,SCYTHER,70,110,80,105,55,80,500,TYPE_BUG,TYPE_FLYING,GROWTH_MEDIUM_FAST,SCIZOR,EVO_ITEM,ITEM_METAL_COAT,
Tauros,TAUROS_PALDEA_COMBAT,75,110,105,100,30,70,490,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_SLOW,NONE,NONE,0,
Tauros,TAUROS_PALDEA_BLAZE,75,110,105,100,30,70,490,TYPE_FIGHTING,TYPE_FIRE,GROWTH_SLOW,NONE,NONE,0,
Tauros,TAUROS_PALDEA_AQUA,75,110,105,100,30,70,490,TYPE_FIGHTING,TYPE_WATER,GROWTH_SLOW,NONE,NONE,0,
Leafeon,LEAFEON,65,110,130,95,60,65,525,TYPE_GRASS,TYPE_GRASS,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Snorlax,SNORLAX,160,110,65,30,65,110,540,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,NONE,NONE,0,
Mewtwo,MEWTWO,106,110,90,130,154,90,680,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0,
Swampert,SWAMPERT,100,110,90,60,85,90,535,TYPE_WATER,TYPE_GROUND,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Aggron,AGGRON,70,110,180,50,60,60,530,TYPE_STEEL,TYPE_ROCK,GROWTH_SLOW,NONE,NONE,0,
Lucario,LUCARIO,70,110,70,90,115,70,525,TYPE_FIGHTING,TYPE_STEEL,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Hippowdon,HIPPOWDON,108,112,118,47,68,72,525,TYPE_GROUND,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0,
Annihilape,ANNIHILAPE,110,115,80,90,50,90,535,TYPE_FIGHTING,TYPE_GHOST,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Arcanine,ARCANINE_HISUI,95,115,80,90,95,80,555,TYPE_FIRE,TYPE_ROCK,GROWTH_SLOW,NONE,NONE,0,
Kabutops,KABUTOPS,60,115,105,80,65,70,495,TYPE_ROCK,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Overqwil,OVERQWIL,85,115,95,85,65,65,510,TYPE_DARK,TYPE_POISON,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Entei,ENTEI,115,115,85,100,90,75,580,TYPE_FIRE,TYPE_FIRE,GROWTH_SLOW,NONE,NONE,0,
Cacturne,CACTURNE,70,115,60,55,115,60,475,TYPE_GRASS,TYPE_DARK,GROWTH_MEDIUM_SLOW,NONE,NONE,0,"+5def, +5 spdef"
Zangoose,ZANGOOSE,73,115,60,90,60,60,458,TYPE_NORMAL,TYPE_NORMAL,GROWTH_ERRATIC,NONE,NONE,0,
Banette,BANETTE,64,115,65,65,83,63,455,TYPE_GHOST,TYPE_GHOST,GROWTH_FAST,NONE,NONE,0,"+1 HP, +2spatk, +2spdef, +15 speed"
Hitmonlee,HITMONLEE,50,120,53,87,35,110,455,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Granbull,GRANBULL,90,120,75,45,60,60,450,TYPE_FAIRY,TYPE_FAIRY,GROWTH_FAST,NONE,NONE,0,
Weavile,WEAVILE,70,120,65,125,45,85,510,TYPE_DARK,TYPE_ICE,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Donphan,DONPHAN,90,120,120,50,60,60,500,TYPE_GROUND,TYPE_GROUND,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Blaziken,BLAZIKEN,80,120,70,80,110,70,530,TYPE_FIRE,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Hariyama,HARIYAMA,144,120,60,50,40,60,474,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_FLUCTUATING,NONE,NONE,0,"+5 def, +5 spdef"
Sharpedo,SHARPEDO,70,120,40,95,95,40,460,TYPE_WATER,TYPE_DARK,GROWTH_SLOW,NONE,NONE,0,"+5 def, +5 spdef, +5 atk"
Crawdaunt,CRAWDAUNT,63,120,85,55,90,55,468,TYPE_WATER,TYPE_DARK,GROWTH_FLUCTUATING,NONE,NONE,0,"+10 speed, +2 hp"
Staraptor,STARAPTOR,85,120,70,100,50,50,475,TYPE_NORMAL,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0,+10 spdef
Luxray,LUXRAY,80,120,79,70,95,79,523,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Dialga,DIALGA,100,120,120,90,150,100,680,TYPE_STEEL,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0,
Palkia,PALKIA,90,120,100,100,150,120,680,TYPE_WATER,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0,
Giratina,GIRATINA_ORIGIN,150,120,100,90,120,100,680,TYPE_GHOST,TYPE_DRAGON,GROWTH_SLOW,NONE,NONE,0,
Electivire,ELECTIVIRE,75,123,67,95,95,85,540,TYPE_ELECTRIC,TYPE_ELECTRIC,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Pinsir,PINSIR,65,125,100,85,55,70,500,TYPE_BUG,TYPE_BUG,GROWTH_SLOW,NONE,NONE,0,
Gyarados,GYARADOS,95,125,79,81,60,100,540,TYPE_WATER,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0,
Zapdos,ZAPDOS_GALAR,90,125,90,100,85,90,580,TYPE_FIGHTING,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0,
Honchkrow,HONCHKROW,100,125,52,71,105,52,505,TYPE_DARK,TYPE_FLYING,GROWTH_MEDIUM_SLOW,NONE,NONE,0,"+3 def, +4speed, +3 spdef"
Heracross,HERACROSS,80,125,75,85,40,95,500,TYPE_BUG,TYPE_FIGHTING,GROWTH_SLOW,NONE,NONE,0,
Gallade,GALLADE,68,125,65,80,65,115,518,TYPE_PSYCHIC,TYPE_FIGHTING,GROWTH_SLOW,NONE,NONE,0,
Armaldo,ARMALDO,75,125,100,45,70,80,495,TYPE_ROCK,TYPE_BUG,GROWTH_ERRATIC,NONE,NONE,0,
Cranidos,CRANIDOS,67,125,40,58,30,30,350,TYPE_ROCK,TYPE_ROCK,GROWTH_ERRATIC,RAMPARDOS,EVO_LEVEL,30,
Azelf,AZELF,75,125,70,115,125,70,580,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0,
Machamp,MACHAMP,90,130,80,55,65,85,505,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_MEDIUM_SLOW,NONE,NONE,0,"+10 spdef, +10 HP"
Kingler,KINGLER,55,130,115,75,50,50,475,TYPE_WATER,TYPE_WATER,GROWTH_MEDIUM_FAST,NONE,NONE,0,+10 HP
Rhydon,RHYDON,105,130,120,40,45,45,485,TYPE_GROUND,TYPE_ROCK,GROWTH_SLOW,RHYPERIOR,EVO_ITEM,ITEM_PROTECTOR,
Scizor,SCIZOR,70,130,100,65,55,80,500,TYPE_BUG,TYPE_STEEL,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Flareon,FLAREON,65,130,60,65,95,110,525,TYPE_FIRE,TYPE_FIRE,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Sneasler,SNEASLER,80,130,60,120,40,80,510,TYPE_FIGHTING,TYPE_POISON,GROWTH_MEDIUM_SLOW,NONE,NONE,0,
Ursaring,URSARING,90,130,75,55,75,75,500,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_FAST,URSALUNA,EVO_ITEM,ITEM_PEAT_BLOCK,
Ursaring,URSARING,90,130,75,55,75,75,500,TYPE_NORMAL,TYPE_NORMAL,GROWTH_MEDIUM_FAST,URSALUNA_BLOODMOON,EVO_NONE,0,
Mamoswine,MAMOSWINE,110,130,80,80,70,60,530,TYPE_ICE,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0,
Ho-Oh,HO_OH,106,130,90,90,110,154,680,TYPE_FIRE,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0,
Breloom,BRELOOM,60,130,80,70,60,60,460,TYPE_GRASS,TYPE_FIGHTING,GROWTH_FLUCTUATING,NONE,NONE,0,"+10 speed, +10 def, +10 HP"
Absol,ABSOL,65,130,60,75,75,60,465,TYPE_DARK,TYPE_DARK,GROWTH_MEDIUM_SLOW,NONE,NONE,0,+20 speed
Garchomp,GARCHOMP,108,130,95,102,80,85,600,TYPE_DRAGON,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0,
Dragonite,DRAGONITE,91,134,95,80,100,100,600,TYPE_DRAGON,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0,
Tyranitar,TYRANITAR,100,134,110,61,95,100,600,TYPE_ROCK,TYPE_DARK,GROWTH_SLOW,NONE,NONE,0,
Sirfetch'd,SIRFETCHD,62,135,95,65,68,82,507,TYPE_FIGHTING,TYPE_FIGHTING,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Kleavor,KLEAVOR,70,135,95,85,45,70,500,TYPE_BUG,TYPE_ROCK,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Salamence,SALAMENCE,95,135,80,100,110,80,600,TYPE_DRAGON,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0,
Metagross,METAGROSS,80,135,130,70,95,90,600,TYPE_STEEL,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0,
Rhyperior,RHYPERIOR,115,140,130,40,55,55,535,TYPE_GROUND,TYPE_ROCK,GROWTH_SLOW,NONE,NONE,0,
Ursaluna,URSALUNA,130,140,105,50,45,80,550,TYPE_GROUND,TYPE_NORMAL,GROWTH_MEDIUM_FAST,NONE,NONE,0,
Groudon,GROUDON,100,150,140,90,100,90,670,TYPE_GROUND,TYPE_GROUND,GROWTH_SLOW,NONE,NONE,0,
Rayquaza,RAYQUAZA,105,150,90,95,150,90,680,TYPE_DRAGON,TYPE_FLYING,GROWTH_SLOW,NONE,NONE,0,
Deoxys,DEOXYS_NORMAL,50,150,50,150,150,50,600,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0,
Slaking,SLAKING,150,160,100,100,95,65,670,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,NONE,NONE,0,
Regigigas,REGIGIGAS,110,160,110,100,80,110,670,TYPE_NORMAL,TYPE_NORMAL,GROWTH_SLOW,NONE,NONE,0,
Rampardos,RAMPARDOS,97,165,60,58,65,50,495,TYPE_ROCK,TYPE_ROCK,GROWTH_ERRATIC,NONE,NONE,0,
Deoxys,DEOXYS_ATTACK,50,180,20,150,180,20,600,TYPE_PSYCHIC,TYPE_PSYCHIC,GROWTH_SLOW,NONE,NONE,0,
